Sample,Similarity1_Score,Similarity2_Score,Similarity_Score
5987,0.262098837,0.660284771,0.461191804
5988,0.530671175,0.670312209,0.600491692
5989,0.445387852,0.623022356,0.534205104
5990,0.5086426,0.771485749,0.640064175
5991,0.499277047,0.428907548,0.464092297
5992,0.279193101,0.693737384,0.486465243
5993,0.378923915,0.741183357,0.560053636
5994,0.540129124,0.424681104,0.482405114
5995,0.125221916,0.549424815,0.337323365
5996,0.689475825,0.660006523,0.674741174
5997,0.502026214,0.7770844,0.639555307
5998,0.349087364,0.816202024,0.582644694
5999,0.337049621,0.854721572,0.595885597
6000,0.687618576,0.784392944,0.73600576
6001,0.570186775,0.595182295,0.582684535
6002,0.249942897,0.647254663,0.44859878
6003,0.499456915,0.707133498,0.603295207
6004,0.907406582,0.758772359,0.833089471
6005,0.524401336,0.518103762,0.521252549
6006,0.31576063,0.653023957,0.484392293
6007,0.322429935,0.88167991,0.602054922
6008,0.606073734,0.668320009,0.637196872
6009,0.611598922,0.782903063,0.697250993
6010,0.542880139,0.567037901,0.55495902
6011,0.586412966,0.975172057,0.780792512
6012,0.364066388,0.806736882,0.585401635
6013,0.292594794,0.749254485,0.52092464
6014,0.140426337,0.724822407,0.432624372
6015,0.529666656,0.794686661,0.662176658
6016,0.501721653,0.891623798,0.696672726
6017,0.494970862,0.603662713,0.549316788
6018,0.582395981,0.722408265,0.652402123
6019,0.465058156,0.776972194,0.621015175
6020,0.508411089,0.656780394,0.582595742
6021,0.530208332,0.808527053,0.669367692
6022,0.481262195,0.87371702,0.677489608
6023,0.581106088,0.877241333,0.729173711
6024,0.69265952,0.783192756,0.737926138
6025,0.642051865,0.779010431,0.710531148
6026,0.365034346,0.738758469,0.551896408
6027,0.324565026,0.775274459,0.549919742
6028,0.352033053,0.806959597,0.579496325
6029,0.458751857,0.889260858,0.674006357
6030,0.694741338,0.869108731,0.781925034
6031,0.284535686,0.568852918,0.426694302
6032,0.630661388,0.713962367,0.672311877
6033,0.267034633,0.825931022,0.546482827
6034,0.482966319,0.840569263,0.661767791
6035,0.449171317,0.747126456,0.598148886
6036,0.347300792,0.583905399,0.465603096
6037,0.603665444,0.276309674,0.439987559
6038,0.621271543,0.792074887,0.706673215
6039,0.429389908,0.691977629,0.560683768
6040,0.461796342,0.819104242,0.640450292
6041,0.405865681,0.764066067,0.584965874
6042,0.427844173,0.783799001,0.605821587
6043,0.313292951,0.956367715,0.634830333
6044,0.571330645,0.727494102,0.649412374
6045,0.644509213,0.796372988,0.720441101
6046,0.461855488,0.842776872,0.65231618
6047,0.62777321,0.925932963,0.776853086
6048,0.495220752,0.869577172,0.682398962
6049,0.377206529,0.885120924,0.631163726
6050,0.331766561,0.813242338,0.57250445
6051,0.451274706,0.697105752,0.574190229
6052,0.177706903,0.86031921,0.519013057
6053,0.289444104,0.904642486,0.597043295
6054,0.371342285,0.70382052,0.537581402
6055,0.477317727,0.748466472,0.612892099
6056,0.665794191,0.554121564,0.609957877
6057,0.327361982,0.521712344,0.424537163
6058,0.345023659,0.992652153,0.668837906
6059,0.551649265,0.869398456,0.71052386
6060,0.241037993,0.887765002,0.564401498
6061,0.51487537,0.694002719,0.604439044
6062,0.49220531,0.540309522,0.516257416
6063,0.275909778,0.735589047,0.505749412
6064,0.677926378,0.705462755,0.691694566
6065,0.381577176,0.760771017,0.571174097
6066,0.526833001,0.908620641,0.717726821
6067,0.463903136,0.491193993,0.477548565
6068,0.309963775,0.819548208,0.564755991
6069,0.495496218,0.535473517,0.515484868
6070,0.504047416,0.861012737,0.682530077
6071,0.534367145,0.776348341,0.655357743
6072,0.215752177,0.776503626,0.496127901
6073,0.42822673,0.85750072,0.642863725
6074,0.653927787,0.798425774,0.72617678
6075,0.607799254,0.835511521,0.721655387
6076,0.780960237,0.739613686,0.760286961
6077,0.814657224,0.687890827,0.751274025
6078,0.416555665,0.743106655,0.57983116
6079,0.46633388,0.67173511,0.569034495
6080,0.520508048,0.796510518,0.658509283
6081,0.282139049,0.947467176,0.614803112
6082,0.27237267,0.804452728,0.538412699
6083,0.436418647,0.844283938,0.640351293
6084,0.400581786,0.280427678,0.340504732
6085,0.31400533,0.624141124,0.469073227
6086,0.765707122,0.777681517,0.77169432
6087,0.698144776,0.731371996,0.714758386
6088,0.62007993,0.40655732,0.513318625
6089,0.511292091,0.659555238,0.585423664
6090,0.377353947,0.894757976,0.636055962
6091,0.482241697,0.81317499,0.647708344
6092,0.590027775,0.821845227,0.705936501
6093,0.521668287,0.767441972,0.64455513
6094,0.508547352,0.936339437,0.722443395
6095,0.593750174,0.822844387,0.708297281
6096,0.597992048,0.895563678,0.746777863
6097,0.375919112,0.744265766,0.560092439
6098,0.370399243,0.894038412,0.632218828
6099,0.304287855,0.815081691,0.559684773
6100,0.557438177,0.75773559,0.657586884
6101,0.302626278,0.753808256,0.528217267
6102,0.50879623,0.812714856,0.660755543
6103,0.219901433,0.755930748,0.48791609
6104,0.406177187,0.724158937,0.565168062
6105,0.608027655,0.694684978,0.651356317
6106,0.382598405,0.80459163,0.593595017
6107,0.398314081,0.77684651,0.587580296
6108,0.556985949,0.834866849,0.695926399
6109,0.725760195,0.622324931,0.674042563
6110,0.293600012,0.885119514,0.589359763
6111,0.620127571,0.890962774,0.755545173
6112,0.55324692,0.872643197,0.712945058
6113,0.450413189,0.812947091,0.63168014
6114,0.361963445,0.75912376,0.560543602
6115,0.514644843,0.831220299,0.672932571
6116,0.142623463,0.878717311,0.510670387
6117,0.578545464,0.788131061,0.683338263
6118,0.569540387,0.724254839,0.646897613
6119,0.453806783,0.856082065,0.654944424
6120,0.344539546,0.943511536,0.644025541
6121,0.515893495,0.611250582,0.563572039
6122,0.594133376,0.561377664,0.57775552
6123,0.455246679,0.909136704,0.682191691
6124,0.550376983,0.862167705,0.706272344
6125,0.402152642,0.741767695,0.571960169
6126,0.288973953,0.740202451,0.514588202
6127,0.352555532,0.784722635,0.568639083
6128,0.56272311,0.814156919,0.688440014
6129,0.6063425,0.806028857,0.706185678
6130,0.092704517,0.730013688,0.411359103
6131,0.478453728,0.856200058,0.667326893
6132,0.300060353,0.866132724,0.583096539
6133,0.449747572,0.810345514,0.630046543
6134,0.341343625,0.462257572,0.401800598
6135,0.437849557,0.914190926,0.676020242
6136,0.22047041,0.885042603,0.552756507
6137,0.269634787,0.884418144,0.577026465
6138,0.438093851,0.84260748,0.640350665
6139,0.498553599,0.796807783,0.647680691
6140,0.467372019,0.634793301,0.55108266
6141,0.165541422,0.642955051,0.404248236
6142,0.644861522,0.890414724,0.767638123
6143,0.15950805,0.917770645,0.538639348
6144,0.220112611,0.820764731,0.520438671
6145,0.629116431,0.682898919,0.656007675
6146,0.50260175,0.759858028,0.631229889
6147,0.436477434,0.66326866,0.549873047
6148,0.161734245,0.811276316,0.486505281
6149,0.249181688,0.651257142,0.450219415
6150,0.57619605,0.797060475,0.686628262
6151,0.46080134,0.790263306,0.625532323
6152,0.540993461,0.834915922,0.687954691
6153,0.433397661,0.846748561,0.640073111
6154,0.356911567,0.772303241,0.564607404
6155,0.54094957,0.695721117,0.618335343
6156,0.648687973,0.845428741,0.747058357
6157,0.675539779,0.65840486,0.666972319
6158,0.230945012,0.805255392,0.518100202
6159,0.354181004,0.678477613,0.516329309
6160,0.916885069,0.688372025,0.802628547
6161,0.37221147,0.758621046,0.565416258
6162,0.502386278,0.316328411,0.409357344
6163,0.744108616,0.640471139,0.692289878
6164,0.374226406,0.363890815,0.369058611
6165,0.399595639,0.701172594,0.550384116
6166,0.533405456,0.7104084,0.621906928
6167,0.6417881,0.875811084,0.758799592
6168,0.580017492,0.692298392,0.636157942
6169,0.424713783,0.88275518,0.653734482
6170,0.434458857,0.75968458,0.597071719
6171,0.428735423,0.649836062,0.539285742
6172,0.582429878,0.80154992,0.691989899
6173,0.495371399,0.505485156,0.500428277
6174,0.579275792,0.953638715,0.766457253
6175,0.17505814,0.781524921,0.478291531
6176,0.524091888,0.884133214,0.704112551
6177,0.440157404,0.713052707,0.576605056
6178,0.360390498,0.835674597,0.598032548
6179,0.495533999,0.592029197,0.543781598
6180,0.460880209,0.783011645,0.621945927
6181,0.452870714,0.678591528,0.565731121
6182,0.316932069,0.853752026,0.585342048
6183,0.672522401,0.566423637,0.619473019
6184,0.587061038,0.738570934,0.662815986
6185,0.505486036,0.679769684,0.59262786
6186,0.28572638,0.562759227,0.424242803
6187,0.621665098,0.698181525,0.659923312
6188,0.636016994,0.65893438,0.647475687
6189,0.644238735,0.45674858,0.550493658
6190,0.717787428,0.810110323,0.763948876
6191,0.284173041,0.773716383,0.528944712
6192,0.311431092,0.827967707,0.569699399
6193,0.362617093,0.834913861,0.598765477
6194,0.55392853,0.699772506,0.626850518
6195,0.479358148,0.731501975,0.605430062
6196,0.205177233,0.687924017,0.446550625
6197,0.346618081,0.666551703,0.506584892
6198,0.331280248,0.639594116,0.485437182
6199,0.616807415,0.745192473,0.680999944
6200,0.268930886,0.809724109,0.539327497
6201,0.366450275,0.531731426,0.44909085
6202,0.483514473,0.545746638,0.514630555
6203,0.582772159,0.7063669,0.644569529
6204,0.667608756,0.89000556,0.778807158
6205,0.749421055,0.705278571,0.727349813
6206,0.176116562,0.827725186,0.501920874
6207,0.609951639,0.86500368,0.737477659
6208,0.791727428,0.704017822,0.747872625
6209,0.369500063,0.852659184,0.611079623
6210,0.480969689,0.789601235,0.635285462
6211,0.369126534,0.696642574,0.532884554
6212,0.375876585,0.631049048,0.503462816
6213,0.753777307,0.834989805,0.794383556
6214,0.300990261,0.760853612,0.530921936
6215,0.290106896,0.647131343,0.46861912
6216,0.500443112,0.857488884,0.678965998
6217,0.235603524,0.731068739,0.483336131
6218,0.555642563,0.836763719,0.696203141
6219,0.530482578,0.860354754,0.695418666
6220,0.348409924,0.82448093,0.586445427
6221,0.650755546,0.777206936,0.713981241
6222,0.510863396,0.519021506,0.514942451
6223,0.416329349,0.764200215,0.590264782
6224,0.831663076,0.804626387,0.818144731
6225,0.324675058,0.916163985,0.620419522
6226,0.255520374,0.565663013,0.410591694
6227,0.185821204,0.779564673,0.482692938
6228,0.395780429,0.680229729,0.538005079
6229,0.283380716,0.779624788,0.531502752
6230,0.150714477,0.585084704,0.36789959
6231,0.633071898,0.904848213,0.768960055
6232,0.299819327,0.72870098,0.514260153
6233,0.369284878,0.868284459,0.618784669
6234,0.482927323,0.875136209,0.679031766
6235,0.278295149,0.830670382,0.554482766
6236,0.380533839,0.692453941,0.53649389
6237,0.599663632,0.722125294,0.660894463
6238,0.692178212,0.612923916,0.652551064
6239,0.501917233,0.559505678,0.530711456
6240,0.433816007,0.842894194,0.6383551
6241,0.414274451,0.607070306,0.510672379
6242,0.357934185,0.455504441,0.406719313
6243,0.547106907,0.846505769,0.696806338
6244,0.184226198,0.494234587,0.339230393
6245,0.391231837,0.693870887,0.542551362
6246,0.758066777,0.694909201,0.726487989
6247,0.458124925,0.809969728,0.634047326
6248,0.375407435,0.865623206,0.620515321
6249,0.481186815,0.620704818,0.550945816
6250,0.227198541,0.736322875,0.481760708
6251,0.593290995,0.717997556,0.655644276
6252,0.467659153,0.798322566,0.632990859
6253,0.643961979,0.824070795,0.734016387
6254,0.368744722,0.874021593,0.621383157
6255,0.35526826,0.774746774,0.565007517
6256,0.50350836,0.892477631,0.697992995
6257,0.369670717,0.836469223,0.60306997
6258,0.489798571,0.963972374,0.726885472
6259,0.388475277,0.67487599,0.531675633
6260,0.588611425,0.662195421,0.625403423
6261,0.387119097,0.810983949,0.599051523
6262,0.581399345,0.639402099,0.610400722
6263,0.552111532,0.876184069,0.714147801
6264,0.660396895,0.833069482,0.746733189
6265,0.681718849,0.595588391,0.63865362
6266,0.656340985,0.925358649,0.790849817
6267,0.476601617,0.801653019,0.639127318
6268,0.263702703,0.753020032,0.508361368
6269,0.584531917,0.76786155,0.676196733
6270,0.432393782,0.660931897,0.54666284
6271,0.224248585,0.800188979,0.512218782
6272,0.373309751,0.767352767,0.570331259
6273,0.256607242,0.755848641,0.506227942
6274,0.27549901,0.778074328,0.526786669
6275,0.294853942,0.789771647,0.542312794
6276,0.548422131,0.916548422,0.732485277
6277,0.489662298,0.696114654,0.592888476
6278,0.190380709,0.82329434,0.506837524
6279,0.508868938,0.554141582,0.53150526
6280,0.339113301,0.587628999,0.46337115
6281,0.178393342,0.872589952,0.525491647
6282,0.617002352,0.734655766,0.675829059
6283,0.488806207,0.857384774,0.67309549
6284,0.604600907,0.701513929,0.653057418
6285,0.475454987,0.737141684,0.606298335
6286,0.502442472,0.847041525,0.674741999
6287,0.612608774,0.827950959,0.720279866
6288,0.313322328,0.802307881,0.557815104
6289,0.450401716,0.849493798,0.649947757
6290,0.216992235,0.763569338,0.490280787
6291,0.268564687,0.62813206,0.448348374
6292,0.542349491,0.907508501,0.724928996
6293,0.606718526,0.655263133,0.630990829
6294,0.35249845,0.845367876,0.598933163
6295,0.582259007,0.695888119,0.639073563
6296,0.325762834,0.575332362,0.450547598
6297,0.4189856,0.84213675,0.630561175
6298,0.549873131,0.713008197,0.631440664
6299,0.376400911,0.686926978,0.531663944
6300,0.275134422,0.776593091,0.525863757
6301,0.403509745,0.652424496,0.527967121
6302,0.625808698,0.845511326,0.735660012
6303,0.739451789,0.616805505,0.678128647
6304,0.497971855,0.767356534,0.632664195
6305,0.509163776,0.637500733,0.573332255
6306,0.293828821,0.517604648,0.405716735
6307,0.504102854,0.780173328,0.642138091
6308,0.629895517,0.905220391,0.767557954
6309,0.596580742,0.816945042,0.706762892
6310,0.309561953,0.818703263,0.564132608
6311,0.333014631,0.456290733,0.394652682
6312,0.409250074,0.530345831,0.469797952
6313,0.472915071,0.78833125,0.63062316
6314,0.169869779,0.652020962,0.41094537
6315,0.3512217,0.811770568,0.581496134
6316,0.235099474,0.942062385,0.58858093
6317,0.375138309,0.857378914,0.616258612
6318,0.62369228,0.675586193,0.649639237
6319,0.445909117,0.699970123,0.57293962
6320,0.52178291,0.785320786,0.653551848
6321,0.627784557,0.665923511,0.646854034
6322,0.495935047,0.744030653,0.61998285
6323,0.463234616,0.562511926,0.512873271
6324,0.265121061,0.489811174,0.377466118
6325,0.382139365,0.618660438,0.500399902
6326,0.471756702,0.738373306,0.605065004
6327,0.251889354,0.683659957,0.467774656
6328,0.788834912,0.618926738,0.703880825
6329,0.388375724,0.805145736,0.59676073
6330,0.71825602,0.620387538,0.669321779
6331,0.604340228,0.658289942,0.631315085
6332,0.381195953,0.605451169,0.493323561
6333,0.310521081,0.854855677,0.582688379
6334,0.556194469,0.752442592,0.65431853
6335,0.64825993,0.803855017,0.726057473
6336,0.304553862,0.8742263,0.589390081
6337,0.694242472,0.803463292,0.748852882
6338,0.52182343,0.764678169,0.6432508
6339,0.509292926,0.751634603,0.630463764
6340,0.520231786,0.80620225,0.663217018
6341,0.413317292,0.679444708,0.546381
6342,0.133830039,0.676584843,0.405207441
6343,0.682480029,0.688737084,0.685608557
6344,0.800566665,0.779962528,0.790264597
6345,0.493563509,0.888840416,0.691201962
6346,0.489936123,0.818846217,0.65439117
6347,0.451872615,0.977663752,0.714768184
6348,0.678607845,0.789736148,0.734171996
6349,0.548417833,0.681153478,0.614785655
6350,0.283527486,0.672936203,0.478231845
6351,0.4007969,0.736198568,0.568497734
6352,0.367786122,0.743669595,0.555727858
6353,0.488913134,0.683566521,0.586239827
6354,0.490302968,0.574261847,0.532282408
6355,0.387946348,0.820660831,0.604303589
6356,0.326971693,0.604824551,0.465898122
6357,0.559038767,0.670040076,0.614539422
6358,0.497230684,0.898884451,0.698057568
6359,0.147188797,0.6551952,0.401191999
6360,0.592833594,0.940431418,0.766632506
6361,0.305629546,0.914714608,0.610172077
6362,0.655288574,0.316905685,0.48609713
6363,0.27021004,0.713730931,0.491970485
6364,0.613006866,0.793624384,0.703315625
6365,0.145327959,0.71950819,0.432418074
6366,0.340951222,0.823593243,0.582272233
6367,0.330953507,0.765290048,0.548121778
6368,0.446609226,0.801466438,0.624037832
6369,0.53154122,0.840466073,0.686003647
6370,0.724205047,0.757364194,0.740784621
6371,0.340013383,0.8565985,0.598305941
6372,0.481995619,0.95204888,0.71702225
6373,0.314991148,0.820644621,0.567817884
6374,0.554081277,0.57014343,0.562112353
6375,0.347044711,0.767912084,0.557478397
6376,0.737229164,0.846872685,0.792050925
6377,0.422442341,0.94191144,0.68217689
6378,0.563571195,0.771164061,0.667367628
6379,0.508464118,0.648035176,0.578249647
6380,0.391886792,0.663652193,0.527769493
6381,0.522588148,0.780023691,0.65130592
6382,0.605522385,0.732776488,0.669149437
6383,0.486692748,0.570883703,0.528788226
6384,0.67232012,0.889863623,0.781091872
6385,0.598288893,0.759970938,0.679129916
6386,0.601196031,0.79271117,0.6969536
6387,0.420892312,0.887314374,0.654103343
6388,0.415535038,0.621642005,0.518588521
6389,0.278569437,0.772672125,0.525620781
6390,0.290566143,0.842295026,0.566430585
6391,0.473656314,0.871892047,0.67277418
6392,0.338945649,0.954865349,0.646905499
6393,0.65164392,0.892858344,0.772251132
6394,0.71313991,0.901514869,0.807327389
6395,0.323735035,0.68535398,0.504544507
6396,0.169784872,0.81611927,0.492952071
6397,0.689893317,0.681727708,0.685810513
6398,0.680662054,0.935050227,0.807856141
6399,0.229603438,0.615304642,0.42245404
6400,0.284515825,0.503975357,0.394245591
6401,0.585081991,0.845076171,0.715079081
6402,0.274841321,0.264076276,0.269458798
